parnme,partrans,parchglim,parval1,parlbnd,parubnd,pargp,scale,offset,dercom,rain,36895,36899,36901,36902,36903,36906,36907,36917,36931,36962,37892,37895,37896,37985,37986,37988,max,coef,noppt,lin,cap,n,sublim,trncf,radmax,adj,sq,thresh,frac,exp,rate,allsnow
adjmix_rain:hru_37896:mon_6,log,factor,1.0,0.6,1.4,pargp,1.0,0.0,1,hru,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,
adjmix_rain:hru_37896:mon_7,log,factor,1.0,0.6,1.4,pargp,1.0,0.0,1,hru,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,
adjmix_rain:hru_37896:mon_8,log,factor,1.0,0.6,1.4,pargp,1.0,0.0,1,hru,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,
adjmix_rain:hru_37896:mon_9,log,factor,1.0,0.6,1.4,pargp,1.0,0.0,1,hru,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,
adjmix_rain:hru_37985:mon_1,log,factor,1.0,0.6,1.4,pargp,1.0,0.0,1,hru,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,
adjmix_rain:hru_37985:mon_10,log,factor,1.0,0.6,1.4,pargp,1.0,0.0,1,hru,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,
adjmix_rain:hru_37985:mon_11,log,factor,1.0,0.6,1.4,pargp,1.0,0.0,1,hru,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,
adjmix_rain:hru_37985:mon_12,log,factor,1.0,0.6,1.4,pargp,1.0,0.0,1,hru,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,
adjmix_rain:hru_37985:mon_2,log,factor,1.0,0.6,1.4,pargp,1.0,0.0,1,hru,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,
adjmix_rain:hru_37985:mon_3,log,factor,1.0,0.6,1.4,pargp,1.0,0.0,1,hru,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,
adjmix_rain:hru_37985:mon_4,log,factor,1.0,0.6,1.4,pargp,1.0,0.0,1,hru,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,
adjmix_rain:hru_37985:mon_5,log,factor,1.0,0.6,1.4,pargp,1.0,0.0,1,hru,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,
adjmix_rain:hru_37985:mon_6,log,factor,1.0,0.6,1.4,pargp,1.0,0.0,1,hru,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,
adjmix_rain:hru_37985:mon_7,log,factor,1.0,0.6,1.4,pargp,1.0,0.0,1,hru,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,
adjmix_rain:hru_37985:mon_8,log,factor,1.0,0.6,1.4,pargp,1.0,0.0,1,hru,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,
adjmix_rain:hru_37985:mon_9,log,factor,1.0,0.6,1.4,pargp,1.0,0.0,1,hru,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,
adjmix_rain:hru_37986:mon_1,log,factor,1.0,0.6,1.4,pargp,1.0,0.0,1,hru,,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,
adjmix_rain:hru_37986:mon_10,log,factor,1.0,0.6,1.4,pargp,1.0,0.0,1,hru,,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,
adjmix_rain:hru_37986:mon_11,log,factor,1.0,0.6,1.4,pargp,1.0,0.0,1,hru,,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,
adjmix_rain:hru_37986:mon_12,log,factor,1.0,0.6,1.4,pargp,1.0,0.0,1,hru,,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,
adjmix_rain:hru_37986:mon_2,log,factor,1.0,0.6,1.4,pargp,1.0,0.0,1,hru,,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,
adjmix_rain:hru_37986:mon_3,log,factor,1.0,0.6,1.4,pargp,1.0,0.0,1,hru,,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,
adjmix_rain:hru_37986:mon_4,log,factor,1.0,0.6,1.4,pargp,1.0,0.0,1,hru,,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,
adjmix_rain:hru_37986:mon_5,log,factor,1.0,0.6,1.4,pargp,1.0,0.0,1,hru,,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,
adjmix_rain:hru_37986:mon_6,log,factor,1.0,0.6,1.4,pargp,1.0,0.0,1,hru,,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,
adjmix_rain:hru_37986:mon_7,log,factor,1.0,0.6,1.4,pargp,1.0,0.0,1,hru,,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,
adjmix_rain:hru_37986:mon_8,log,factor,1.0,0.6,1.4,pargp,1.0,0.0,1,hru,,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,
adjmix_rain:hru_37986:mon_9,log,factor,1.0,0.6,1.4,pargp,1.0,0.0,1,hru,,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,
adjmix_rain:hru_37988:mon_1,log,factor,1.0,0.6,1.4,pargp,1.0,0.0,1,hru,,,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,
adjmix_rain:hru_37988:mon_10,log,factor,1.0,0.6,1.4,pargp,1.0,0.0,1,hru,,,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,
adjmix_rain:hru_37988:mon_11,log,factor,1.0,0.6,1.4,pargp,1.0,0.0,1,hru,,,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,
adjmix_rain:hru_37988:mon_12,log,factor,1.0,0.6,1.4,pargp,1.0,0.0,1,hru,,,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,
adjmix_rain:hru_37988:mon_2,log,factor,1.0,0.6,1.4,pargp,1.0,0.0,1,hru,,,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,
adjmix_rain:hru_37988:mon_3,log,factor,1.0,0.6,1.4,pargp,1.0,0.0,1,hru,,,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,
adjmix_rain:hru_37988:mon_4,log,factor,1.0,0.6,1.4,pargp,1.0,0.0,1,hru,,,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,
adjmix_rain:hru_37988:mon_5,log,factor,1.0,0.6,1.4,pargp,1.0,0.0,1,hru,,,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,
adjmix_rain:hru_37988:mon_6,log,factor,1.0,0.6,1.4,pargp,1.0,0.0,1,hru,,,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,
adjmix_rain:hru_37988:mon_7,log,factor,1.0,0.6,1.4,pargp,1.0,0.0,1,hru,,,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,
adjmix_rain:hru_37988:mon_8,log,factor,1.0,0.6,1.4,pargp,1.0,0.0,1,hru,,,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,
adjmix_rain:hru_37988:mon_9,log,factor,1.0,0.6,1.4,pargp,1.0,0.0,1,hru,,,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,
carea_max:hru_36895,none,relative,0.695892,0.0,1.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
carea_max:hru_36899,none,relative,0.618684,0.0,1.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
carea_max:hru_36901,none,relative,0.987654,0.0,1.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
carea_max:hru_36902,none,relative,0.742845,0.0,1.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
carea_max:hru_36903,none,relative,0.717685,0.0,1.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
carea_max:hru_36906,none,relative,0.79562,0.0,1.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
carea_max:hru_36907,none,relative,0.744725,0.0,1.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
carea_max:hru_36917,none,relative,0.763654,0.0,1.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
carea_max:hru_36931,none,relative,0.668647,0.0,1.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
carea_max:hru_36962,none,relative,0.684212,0.0,1.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
carea_max:hru_37892,none,relative,0.727041,0.0,1.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
carea_max:hru_37895,none,relative,0.814441,0.0,1.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
carea_max:hru_37896,none,relative,0.849801,0.0,1.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
carea_max:hru_37985,none,relative,0.778915,0.0,1.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
carea_max:hru_37986,none,relative,0.734756,0.0,1.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
carea_max:hru_37988,none,relative,0.595391,0.0,1.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
cecn_coef:hru_36895:mon_1,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36895:mon_10,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36895:mon_11,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36895:mon_12,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36895:mon_2,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36895:mon_3,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36895:mon_4,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36895:mon_5,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36895:mon_6,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36895:mon_7,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36895:mon_8,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36895:mon_9,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36899:mon_1,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36899:mon_10,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36899:mon_11,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36899:mon_12,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36899:mon_2,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36899:mon_3,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36899:mon_4,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36899:mon_5,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36899:mon_6,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36899:mon_7,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36899:mon_8,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36899:mon_9,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36901:mon_1,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36901:mon_10,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36901:mon_11,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36901:mon_12,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36901:mon_2,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36901:mon_3,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36901:mon_4,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36901:mon_5,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36901:mon_6,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36901:mon_7,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36901:mon_8,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36901:mon_9,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36902:mon_1,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36902:mon_10,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36902:mon_11,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36902:mon_12,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36902:mon_2,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36902:mon_3,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36902:mon_4,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36902:mon_5,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36902:mon_6,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36902:mon_7,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36902:mon_8,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36902:mon_9,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36903:mon_1,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36903:mon_10,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36903:mon_11,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36903:mon_12,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36903:mon_2,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36903:mon_3,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36903:mon_4,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36903:mon_5,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36903:mon_6,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36903:mon_7,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36903:mon_8,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36903:mon_9,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36906:mon_1,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36906:mon_10,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36906:mon_11,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36906:mon_12,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36906:mon_2,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36906:mon_3,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36906:mon_4,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36906:mon_5,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36906:mon_6,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36906:mon_7,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36906:mon_8,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36906:mon_9,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36907:mon_1,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36907:mon_10,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36907:mon_11,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36907:mon_12,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36907:mon_2,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36907:mon_3,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36907:mon_4,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36907:mon_5,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36907:mon_6,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36907:mon_7,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36907:mon_8,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36907:mon_9,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36917:mon_1,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36917:mon_10,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36917:mon_11,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36917:mon_12,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36917:mon_2,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36917:mon_3,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36917:mon_4,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36917:mon_5,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36917:mon_6,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36917:mon_7,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36917:mon_8,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36917:mon_9,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36931:mon_1,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36931:mon_10,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36931:mon_11,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36931:mon_12,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,hru,,,,,,,,,,,,,,
cecn_coef:hru_36931:mon_2,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,hru,,,,,,,,,,,,,,
